,id,nameProject,testCase,isFlaky,predictionStaticApproach,predictionFlakeFlaggerApproach,predictionVocabularyApproach,predictionCombinedApproach
1839,5819,Achilles,info.archinnov.achilles.internal.metadata.parsing.embeddedidparsertest.should_exception_when_embedded_id_has_duplicate_order,False,False,False,False,False
1840,5823,Achilles,info.archinnov.achilles.internal.metadata.parsing.embeddedidparsertest.should_exception_when_embedded_id_has_inconsistent_compound_partition_key,False,False,False,False,False
1841,5818,Achilles,info.archinnov.achilles.internal.metadata.parsing.embeddedidparsertest.should_exception_when_embedded_id_has_no_annotation,False,False,False,False,False
1842,5821,Achilles,info.archinnov.achilles.internal.metadata.parsing.embeddedidparsertest.should_exception_when_embedded_id_has_only_one_component,False,False,False,False,False
1843,5816,Achilles,info.archinnov.achilles.internal.metadata.parsing.embeddedidparsertest.should_exception_when_embedded_id_incorrect_type,False,False,False,False,False
1844,5820,Achilles,info.archinnov.achilles.internal.metadata.parsing.embeddedidparsertest.should_exception_when_embedded_id_no_pulic_default_constructor,False,False,False,False,False
1845,5817,Achilles,info.archinnov.achilles.internal.metadata.parsing.embeddedidparsertest.should_exception_when_embedded_id_wrong_key_order,False,False,False,False,False
1846,5813,Achilles,info.archinnov.achilles.internal.metadata.parsing.embeddedidparsertest.should_parse_embedded_id,False,False,False,False,False
1847,5824,Achilles,info.archinnov.achilles.internal.metadata.parsing.embeddedidparsertest.should_parse_embedded_id_as_compound_partition_key,False,False,False,False,False
1848,5822,Achilles,info.archinnov.achilles.internal.metadata.parsing.embeddedidparsertest.should_parse_embedded_id_with_compound_partition_key,False,False,False,False,False
1849,5814,Achilles,info.archinnov.achilles.internal.metadata.parsing.embeddedidparsertest.should_parse_embedded_id_with_reversed_key,False,False,False,False,False
1850,5815,Achilles,info.archinnov.achilles.internal.metadata.parsing.embeddedidparsertest.should_parse_embedded_id_with_time_uuid,False,False,False,False,False
1851,5826,Achilles,info.archinnov.achilles.internal.metadata.parsing.embeddedidparsertest.should_parse_embedded_key_with_complicated_inheritance,False,False,False,False,False
1852,5825,Achilles,info.archinnov.achilles.internal.metadata.parsing.embeddedidparsertest.should_parse_embedded_key_with_inheritance,False,False,False,False,False
1853,5834,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityintrospectortest.should_derive_getter,False,False,False,False,False
1854,5835,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityintrospectortest.should_derive_getter_for_boolean_primitive,False,False,False,False,False
1855,5836,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityintrospectortest.should_derive_setter,False,False,False,False,False
1856,5839,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityintrospectortest.should_exception_when_incorrect_getter,False,False,False,False,False
1857,5837,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityintrospectortest.should_exception_when_no_getter,False,False,False,False,False
1858,5838,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityintrospectortest.should_exception_when_no_setter,False,False,False,False,False
1859,5840,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityintrospectortest.should_exception_when_setter_returning_wrong_type,False,False,False,False,False
1860,5841,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityintrospectortest.should_exception_when_setter_taking_wrong_type,False,False,False,False,False
1861,5844,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityintrospectortest.should_find_accessors,False,False,False,False,False
1862,5845,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityintrospectortest.should_find_accessors_from_collection_types,False,False,False,False,False
1863,5846,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityintrospectortest.should_find_accessors_from_counter_type,False,False,False,False,False
1864,5856,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityintrospectortest.should_find_consistency_level_by_default,False,False,False,False,False
1865,5855,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityintrospectortest.should_find_consistency_level_from_class,False,False,False,False,False
1866,5857,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityintrospectortest.should_find_consistency_level_from_map_overriding_default,False,False,False,False,False
1867,5858,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityintrospectortest.should_find_consistency_level_from_map_overriding_entity,False,False,False,False,False
1868,5843,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityintrospectortest.should_find_getter_from_boolean_as_getold,False,False,False,False,False
1869,5842,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityintrospectortest.should_find_getter_from_boolean_as_isold,False,False,False,False,False
1870,5860,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityintrospectortest.should_get_default_insert_strategy_on_entity,False,False,False,False,False
1871,5848,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityintrospectortest.should_get_inherited_field_by_annotation,False,False,False,False,False
1872,5850,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityintrospectortest.should_get_inherited_field_by_annotation_and_name,False,False,False,False,False
1873,5847,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityintrospectortest.should_get_inherited_fields,False,False,False,False,False
1874,5859,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityintrospectortest.should_get_insert_strategy_on_entity,False,False,False,False,False
1875,5852,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityintrospectortest.should_infer_column_family_from_annotation,False,False,False,False,False
1876,5853,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityintrospectortest.should_infer_column_family_from_default_name,False,False,False,False,False
1877,5854,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityintrospectortest.should_infer_column_family_from_default_name_when_empty_annotation_name,False,False,False,False,False
1878,5851,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityintrospectortest.should_not_get_inherited_field_by_annotation_and_name_when_no_match,False,False,False,False,False
1879,5849,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityintrospectortest.should_not_get_inherited_field_by_annotation_when_no_match,False,False,False,False,False
1880,5809,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityparsertest.should_exception_when_entity_has_duplicated_column_name,False,False,False,False,False
1881,5808,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityparsertest.should_exception_when_entity_has_no_id,False,False,False,False,False
1882,5807,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityparsertest.should_parse_bean_with_id_and_column_annotation_on_same_field,False,False,False,False,False
1883,5811,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityparsertest.should_parse_bean_with_insert_strategy,False,False,False,False,False
1884,5806,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityparsertest.should_parse_bean_with_simple_counter_field,False,False,False,False,False
1885,5802,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityparsertest.should_parse_entity,False,False,False,False,False
1886,5803,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityparsertest.should_parse_entity_with_embedded_id,False,False,False,False,False
1887,5812,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityparsertest.should_parse_entity_with_scheme_update_enabled,False,False,False,False,False
1888,5804,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityparsertest.should_parse_entity_with_table_name,False,False,False,False,False
1889,5805,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityparsertest.should_parse_inherited_bean,False,False,False,False,False
1890,5810,Achilles,info.archinnov.achilles.internal.metadata.parsing.entityparsertest.should_parse_wide_row,False,False,False,False,False
1891,5832,Achilles,info.archinnov.achilles.internal.metadata.parsing.propertyfiltertest.should_have_annotation,False,False,False,False,False
1892,5827,Achilles,info.archinnov.achilles.internal.metadata.parsing.propertyfiltertest.should_match,False,False,False,False,False
1893,5829,Achilles,info.archinnov.achilles.internal.metadata.parsing.propertyfiltertest.should_match_annotation,False,False,False,False,False
1894,5830,Achilles,info.archinnov.achilles.internal.metadata.parsing.propertyfiltertest.should_match_annotation_and_name,False,False,False,False,False
1895,5828,Achilles,info.archinnov.achilles.internal.metadata.parsing.propertyfiltertest.should_match_embedded_id,False,False,False,False,False
1896,5833,Achilles,info.archinnov.achilles.internal.metadata.parsing.propertyfiltertest.should_not_have_annotation,False,False,False,False,False
1897,5831,Achilles,info.archinnov.achilles.internal.metadata.parsing.propertyfiltertest.should_not_match,False,False,False,False,False
1898,5798,Achilles,info.archinnov.achilles.internal.metadata.parsing.propertyparsertest.should_check_consistency_annotation,False,False,False,False,False
1899,5774,Achilles,info.archinnov.achilles.internal.metadata.parsing.propertyparsertest.should_determine_allowed_native_types,False,False,False,False,False
1900,5776,Achilles,info.archinnov.achilles.internal.metadata.parsing.propertyparsertest.should_determine_allowed_types_null_safe,False,False,False,False,False
1901,5775,Achilles,info.archinnov.achilles.internal.metadata.parsing.propertyparsertest.should_determine_assignabled_from_native_types,False,False,False,False,False
1902,5785,Achilles,info.archinnov.achilles.internal.metadata.parsing.propertyparsertest.should_exception_when_counter_consistency_is_any_for_read,False,False,False,False,False
1903,5786,Achilles,info.archinnov.achilles.internal.metadata.parsing.propertyparsertest.should_exception_when_counter_consistency_is_any_for_write,False,False,False,False,False
1904,5796,Achilles,info.archinnov.achilles.internal.metadata.parsing.propertyparsertest.should_exception_when_infering_value_type_from_raw_list,False,False,False,False,False
1905,5797,Achilles,info.archinnov.achilles.internal.metadata.parsing.propertyparsertest.should_find_index,False,False,False,False,False
1906,5801,Achilles,info.archinnov.achilles.internal.metadata.parsing.propertyparsertest.should_infer_entity_class_from_interceptor,False,False,False,False,False
1907,5795,Achilles,info.archinnov.achilles.internal.metadata.parsing.propertyparsertest.should_infer_parameterized_value_class_from_list,False,False,False,False,False
1908,5794,Achilles,info.archinnov.achilles.internal.metadata.parsing.propertyparsertest.should_infer_value_class_from_list,False,False,False,False,False
