id,projectName,testCase,isFlaky,prediction
4074,square-okhttp,com.squareup.okhttp.connectionpooltest.nonaliveconnectionnotreturned,0.0,False
4083,square-okhttp,com.squareup.okhttp.connectionpooltest.maxconnections,0.0,False
4088,square-okhttp,com.squareup.okhttp.mediatypetest.testinvalidparse,0.0,False
4101,square-okhttp,com.squareup.okhttp.internal.http.responsecacheadaptertest.put_responsechangesforbidden,0.0,False
4126,square-okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.serversendsinvalidcodetoolarge,1.0,False
4150,square-okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.connectviahttps,0.0,False
4160,square-okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.contentdisagreeswithcontentlengthheader,0.0,True
4161,square-okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.contentdisagreeswithchunkedheader,1.0,True
4172,square-okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.disconnectedconnection,1.0,False
4179,square-okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.nonhexchunksize,1.0,False
4185,square-okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.gzipandconnectionreusewithfixedlengthandtls,0.0,False
4188,square-okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.earlydisconnectdoesntharmpoolingwithchunkedencoding,0.0,True
4207,square-okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.cannotsetfixedlengthstreamingmodeafterchunkedstreamingmode,0.0,False
4210,square-okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.securechunkedstreaming,0.0,False
4214,square-okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.redirectedwithchunkedencoding,1.0,True
4222,square-okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.redirecttoanotheroriginserver,1.0,True
4236,square-okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.response307withoptions,1.0,True
4240,square-okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.httpswithcustomtrustmanager,0.0,False
4255,square-okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.getkeepalive,0.0,False
4278,square-okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.fullybufferedpostistoolong,1.0,False
4280,square-okhttp,com.squareup.okhttp.internal.http.urlconnectiontest.emptyresponseheadervalueisallowed,0.0,False
4319,square-okhttp,com.squareup.okhttp.internal.http.responsecachetest.redirecttocachedresult,0.0,False
4325,square-okhttp,com.squareup.okhttp.internal.http.responsecachetest.serverdisconnectsprematurelywithnolengthheaders,0.0,False
4327,square-okhttp,com.squareup.okhttp.internal.http.responsecachetest.clientprematuredisconnectwithchunkedencoding,0.0,False
4328,square-okhttp,com.squareup.okhttp.internal.http.responsecachetest.clientprematuredisconnectwithnolengthheaders,1.0,False
4355,square-okhttp,com.squareup.okhttp.internal.http.responsecachetest.cachecontrolnostore,0.0,False
4360,square-okhttp,com.squareup.okhttp.internal.http.responsecachetest.nonidentityencodingandfullcache,0.0,False
4365,square-okhttp,com.squareup.okhttp.internal.http.responsecachetest.requestmaxstale,0.0,False
4378,square-okhttp,com.squareup.okhttp.internal.http.responsecachetest.authorizationresponsecachedwithsmaxage,0.0,True
4400,square-okhttp,com.squareup.okhttp.internal.http.httpresponsecachetest.originserversends407,0.0,False
4414,square-okhttp,com.squareup.okhttp.internal.http.httpresponsecachetest.serverdisconnectsprematurelywithcontentlengthheader,0.0,True
4443,square-okhttp,com.squareup.okhttp.internal.http.httpresponsecachetest.postinvalidatescache,0.0,False
4448,square-okhttp,com.squareup.okhttp.internal.http.httpresponsecachetest.etagandexpirationdateinthepast,0.0,False
4470,square-okhttp,com.squareup.okhttp.internal.http.httpresponsecachetest.requestcachecontrolnocache,0.0,False
4477,square-okhttp,com.squareup.okhttp.internal.http.httpresponsecachetest.authorizationrequestheaderpreventscaching,0.0,False
4482,square-okhttp,com.squareup.okhttp.internal.http.httpresponsecachetest.usecachesfalsedoesnotwritetocache,0.0,False
4500,square-okhttp,com.squareup.okhttp.internal.http.httpresponsecachetest.varyandhttps,0.0,False
4519,square-okhttp,com.squareup.okhttp.internal.tls.hostnameverifiertest.verifymultiplecn,0.0,False
4520,square-okhttp,com.squareup.okhttp.internal.tls.hostnameverifiertest.verifywilcardcn,0.0,False
4540,square-okhttp,com.squareup.okhttp.internal.spdy.spdyconnectiontest.peerhttp2clientdisablespush,0.0,False
4543,square-okhttp,com.squareup.okhttp.internal.spdy.spdyconnectiontest.bogusdataframedoesnotdisruptconnection,0.0,False
4552,square-okhttp,com.squareup.okhttp.internal.spdy.spdyconnectiontest.remotesendsdataafterinfinished,1.0,False
4557,square-okhttp,com.squareup.okhttp.internal.spdy.spdyconnectiontest.receivegoaway,1.0,True
4563,square-okhttp,com.squareup.okhttp.internal.spdy.spdyconnectiontest.closecancelspings,0.0,False
4574,square-okhttp,com.squareup.okhttp.internal.spdy.spdyconnectiontest.serversendsemptydataclientdoesntsendwindowupdate,0.0,False
4581,square-okhttp,com.squareup.okhttp.internal.spdy.spdyconnectiontest.clientsendsemptydataserverdoesntsendwindowupdatehttp2,0.0,False
4585,square-okhttp,com.squareup.okhttp.internal.spdy.spdyconnectiontest.blockedstreamdoesntstarvenewstream,0.0,False
4602,square-okhttp,com.squareup.okhttp.internal.spdy.http20draft09test.pushpromise,0.0,False
4605,square-okhttp,com.squareup.okhttp.internal.spdy.http20draft09test.pushpromisethencontinuation,0.0,False
4613,square-okhttp,com.squareup.okhttp.internal.spdy.http20draft09test.goawaywithoutdebugdataroundtrip,0.0,False
4620,square-okhttp,com.squareup.okhttp.internal.spdy.hpackdraft05test.dynamicallygrowsbeyond64entries,0.0,False
4632,square-okhttp,com.squareup.okhttp.internal.spdy.hpackdraft05test.writesinglebyteint,0.0,False
4634,square-okhttp,com.squareup.okhttp.internal.spdy.hpackdraft05test.max31bitvalue,0.0,False
4646,square-okhttp,com.squareup.okhttp.internal.spdy.settingstest.ispersisted,0.0,False
4660,square-okhttp,okio.okbuffertest.completesegmentbytecountonemptybuffer,0.0,False
4664,square-okhttp,okio.okbuffertest.readutf8entirebuffer,0.0,False
4668,square-okhttp,okio.okbuffertest.tostringonmultiplesegmentbuffer,0.0,False
4670,square-okhttp,okio.okbuffertest.fillanddrainpool,0.0,False
4674,square-okhttp,okio.okbuffertest.writesplitsourcebufferleft,0.0,False
4681,square-okhttp,okio.okbuffertest.movefewerthanrequestedbyteswithread,0.0,False
4708,square-okhttp,okio.inflatersourcetest.inflate,0.0,False
4717,square-okhttp,okio.gzipsourcetest.gunzip,0.0,False
4718,square-okhttp,okio.gzipsourcetest.gunzip_withhcrc,0.0,False
4730,square-okhttp,okio.bytestringtest.equalsascii,0.0,False
4745,square-okhttp,okio.bytestringtest.decodehexoddnumberofchars,0.0,False
4752,square-okhttp,okio.deflatersinktest.deflatewellcompressed,0.0,False
4770,square-okhttp,okio.realbufferedsinktest.closewithexceptionwhenwritingandclosing,0.0,False
4781,square-okhttp,com.squareup.okhttp.apache.okapacheclienttest.jsongzipresponse,0.0,False
4785,square-okhttp,com.squareup.okhttp.mockwebserver.mockwebservertest.testsetbodyadjustsheaders,0.0,False
4786,square-okhttp,com.squareup.okhttp.mockwebserver.mockwebservertest.testmockresponseaddheader,0.0,False
4797,square-okhttp,com.squareup.okhttp.curl.maintest.simple,0.0,False
4826,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimetaskforothertest.acreatestandalonetaskwithnocandidates,0.0,False
4845,activiti-activiti,org.activiti.spring.security.policies.securitypoliciesprocessinstancerestrictionappliertest.restricttokeysaddfilterongivenkeys,0.0,False
4859,activiti-activiti,org.activiti.spring.test.autodeployment.defaultautodeploymentstrategytest.testhandlesmode,0.0,False
4871,activiti-activiti,org.activiti.spring.test.autodeployment.resourceparentfolderautodeploymentstrategytest.testdeployresources_noparent,0.0,False
4887,activiti-activiti,org.activiti.engine.integration.integrationcontextserviceimpltest.findbyidshouldexecuteretrieveintegrationcontextcmd,0.0,False
4890,activiti-activiti,org.activiti.engine.impl.persistence.entity.integration.integrationcontextmanagerimpltest.findbyidshouldreturnresultfromdatamanager,0.0,False
4901,activiti-activiti,org.activiti.standalone.calendar.durationhelpertest.shouldnotexceednumber,0.0,False
4906,activiti-activiti,org.activiti.standalone.calendar.durationhelpertest.daylightsavingfallsecondhour,0.0,False
4909,activiti-activiti,org.activiti.standalone.calendar.durationhelpertest.daylightsavingspring,0.0,False
4910,activiti-activiti,org.activiti.standalone.calendar.durationhelpertest.daylightsavingspringobserved,0.0,False
4914,activiti-activiti,org.activiti.standalone.calendar.durationhelpertest.daylightsaving23hourdayeurope,0.0,False
4917,activiti-activiti,org.activiti.spring.test.servicetask.servicetaskspringdelegationtest.testmethodexpressiononspringbean,0.0,False
4936,activiti-activiti,org.activiti.engine.test.api.repository.processdefinitionsuspensiontest.testdelayedsuspendmultipleprocessdefinitionsbykey,1.0,False
4940,activiti-activiti,org.activiti.engine.test.bpmn.gateway.eventbasedgatewaytest.testconnectedtoactivity,0.0,False
4955,activiti-activiti,org.activiti.engine.test.bpmn.subprocess.subprocesstest.testnestedsimplesubprocess,0.0,False
4965,activiti-activiti,org.activiti.engine.test.bpmn.subprocess.subprocesstest.testnestedsubprocesseswithoutendevents,0.0,False
4985,ninjaframework-ninja,ninja.resultstest.testresultsjson,0.0,False
4995,ninjaframework-ninja,ninja.resulttest.testunsetcookie,0.0,False
4996,ninjaframework-ninja,ninja.resulttest.testsetandgetstatus,0.0,False
5000,ninjaframework-ninja,ninja.resulttest.testhtml,0.0,False
5001,ninjaframework-ninja,ninja.resulttest.testjson,0.0,False
5021,ninjaframework-ninja,ninja.routebuilderimpltest.testroutewithurlencodedslashgetschoppedcorrectly,0.0,False
5022,ninjaframework-ninja,ninja.securefiltertest.testsecurefilter,0.0,False
5027,ninjaframework-ninja,ninja.assetscontrollertest.testassetscontrollernormaloperationmodifiednocaching,0.0,False
5035,ninjaframework-ninja,ninja.lifecycle.lifecyclesupporttest.serviceshouldbestartedifexplicitlyboundassingleton,0.0,False
5080,ninjaframework-ninja,ninja.utils.httpcachetoolkitimpltest.testismodified,0.0,False
5084,ninjaframework-ninja,ninja.utils.ninjapropertiesimpltest.testgetbooleanparsing,0.0,False
5087,ninjaframework-ninja,ninja.utils.ninjapropertiesimpltest.testgetintegerdie,0.0,False
5089,ninjaframework-ninja,ninja.utils.ninjapropertiesimpltest.testreferenciningofpropertiesworks,0.0,False
5092,ninjaframework-ninja,ninja.utils.ninjapropertiesimpltest.testuft8works,0.0,False
5108,ninjaframework-ninja,ninja.utils.cookiedatacodectest.decode_values_of_the_previously_supported_format_with_the_new_delimiters_in_them,0.0,False
5119,ninjaframework-ninja,ninja.cache.cacheprovidertest.testthatsettingwrongcacheimplementationyieldsexception,0.0,False
5137,ninjaframework-ninja,ninja.params.controllermethodinvokertest.pathparamannotatedargumentshouldbepassed,0.0,False
5156,ninjaframework-ninja,ninja.params.controllermethodinvokertest.floatparamshouldbeparsedtofloat,0.0,False
5161,ninjaframework-ninja,ninja.params.controllermethodinvokertest.primfloatvalidationshouldwork,0.0,False
5181,ninjaframework-ninja,ninja.params.controllermethodinvokertest.validationfailedregex,0.0,False
5200,ninjaframework-ninja,ninja.session.flashcookietest.testthatflashcookieclearofoutgoingworks,0.0,False
5202,ninjaframework-ninja,ninja.session.flashcookietest.testthatcorrectmethodofninjapropertiesisusedsothatstuffbreakswhenpropertyisabsent,0.0,False
5204,ninjaframework-ninja,ninja.servlet.contextimpltest.testaddcookieviaresult,0.0,False
5215,ninjaframework-ninja,ninja.servlet.contextimpltest.testgetrequestpathworksasexpectedwithcontext,0.0,False
5225,ninjaframework-ninja,ninja.servlet.contextimpltest.testparsebodywithunkowncontenttypeworks,0.0,False
5241,ninjaframework-ninja,controllers.applicationcontrollertest.testjsonpworks,0.0,False
5247,ninjaframework-ninja,controllers.i18ncontrollertest.testthati18nworksde,0.0,False
5278,ninjaframework-ninja,controllers.loginlogoutcontrollertest.testloginglogout,0.0,False
5289,ninjaframework-ninja,controllers.apicontrollertest.testgetandpostarticleviajson,0.0,False
5297,ninjaframework-ninja,controllers.apicontrollertest.testgetandpostarticleviajson,0.0,False
5299,ninjaframework-ninja,controllers.apicontrollertest.testgetandpostarticleviajson,0.0,False
5302,ninjaframework-ninja,controllers.apicontrollertest.testgetandpostarticleviaxml,0.0,False
5308,ninjaframework-ninja,controllers.apicontrollertest.testgetandpostarticleviaxml,0.0,False
5321,ninjaframework-ninja,conf.routestest.testroutes,0.0,False
5324,ninjaframework-ninja,conf.routestest.testreverseroutingwithmapandqueryparameter,0.0,False
5346,doanduyhai-Achilles,info.archinnov.achilles.schemabuilder.createtest.should_create_table_with_speculative_retry_in_milli_secs,0.0,False
5359,doanduyhai-Achilles,info.archinnov.achilles.schemabuilder.createtest.should_fail_if_static_column_is_a_reserved_keyword,0.0,False
5397,doanduyhai-Achilles,info.archinnov.achilles.query.cql.nativequerytest.should_get,0.0,False
5400,doanduyhai-Achilles,info.archinnov.achilles.query.cql.nativequerytest.should_execute_upserts,0.0,False
5407,doanduyhai-Achilles,info.archinnov.achilles.query.slice.rootslicequerybuildertest.should_set_clustering_from,0.0,False
5416,doanduyhai-Achilles,info.archinnov.achilles.query.slice.rootslicequerybuildertest.should_get,0.0,False
5426,doanduyhai-Achilles,info.archinnov.achilles.query.slice.rootslicequerybuildertest.should_get_last_n_with_clustering_components,0.0,False
5435,doanduyhai-Achilles,info.archinnov.achilles.query.slice.rootslicequerybuildertest.should_remove_first_n,0.0,False
5451,doanduyhai-Achilles,info.archinnov.achilles.query.slice.slicequeryvalidatortest.should_exception_when_components_are_not_equal_case2,0.0,False
5474,doanduyhai-Achilles,info.archinnov.achilles.query.typed.typedqueryvalidatortest.should_exception_when_missing_component_column_for_embedded_id,0.0,False
5493,doanduyhai-Achilles,info.archinnov.achilles.persistence.persistencemanagertest.should_find,0.0,False
5498,doanduyhai-Achilles,info.archinnov.achilles.persistence.persistencemanagertest.should_refresh_with_consistency,0.0,False
5500,doanduyhai-Achilles,info.archinnov.achilles.persistence.persistencemanagertest.should_initialize_list_of_entities,0.0,False
5503,doanduyhai-Achilles,info.archinnov.achilles.persistence.persistencemanagertest.should_remove_proxy_for_list_of_entities,0.0,False
5530,doanduyhai-Achilles,info.archinnov.achilles.persistence.batchtest.should_exception_when_refresh_with_consistency,0.0,False
5549,doanduyhai-Achilles,info.archinnov.achilles.configuration.argumentextractortest.should_init_read_consistency_level_map,0.0,False
5570,doanduyhai-Achilles,info.archinnov.achilles.internal.table.tablecreatortest.should_create_indices_scripts,0.0,False
5575,doanduyhai-Achilles,info.archinnov.achilles.internal.table.tablecreatortest.should_create_achilles_counter_table,0.0,False
5588,doanduyhai-Achilles,info.archinnov.achilles.internal.table.tableupdatertest.should_update_table_with_new_list_field,0.0,False
5594,doanduyhai-Achilles,info.archinnov.achilles.internal.table.tablevalidatortest.should_validate_embedded_id_with_time_uuid_for_entity,0.0,False
5596,doanduyhai-Achilles,info.archinnov.achilles.internal.table.tablevalidatortest.should_validate_simple_indexed_field_for_entity,0.0,True
5640,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.transcoding.abstracttranscodertest.should_decode_primitive_byte_type,0.0,False
5655,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.transcoding.abstracttranscodertest.should_exception_by_default_on_decode_key,0.0,False
5678,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.clusteringcomponentstest.should_exception_when_too_many_values_for_clustering_components,0.0,False
5680,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.clusteringcomponentstest.should_exception_when_component_not_comparable_for_clustering_component,0.0,False
5684,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.entitymetatest.should_return_false_for_is_clustered_counter_if_not_clustered,0.0,False
5686,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.entitymetatest.should_return_false_for_is_clustered_counter_if_value_less,0.0,False
5687,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.entitymetatest.should_return_false_for_is_clustered_counter_if_not_counter_type,0.0,False
5722,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.propertymetatest.should_return_null_if_no_fqcn,0.0,False
5726,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.propertymetatest.should_get_ordering_component,0.0,False
5748,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.propertymetatest.should_exception_when_asking_primary_key_on_non_id_field,0.0,False
5749,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.propertymetatest.should_get_partition_key,0.0,False
